,course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid,clean_sorted,vid
112,164554,AngularJS JumpStart with Dan Wahlin,https://www.udemy.com/angularjs-jumpstart/,75,17802,2144,113,Beginner Level,0.02,10,2014-03-24T17:31:15Z,Web Development,2014-03-24,Paid,AngularJS JumpStart Dan Wahlin,vid1
113,1107524,The Complete NodeJS Course: Build a Full Business Rating App,https://www.udemy.com/learn-nodejs-by-building-an-employee-to-business-rating-app/,195,17784,260,61,Beginner Level,0.48,12.5,2017-02-13T17:18:59Z,Web Development,2017-02-13,Paid,Complete NodeJS Course Build Full Business Rating App,vid2
114,963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,120,17759,64,37,All Levels,0.14,3,2016-09-26T14:48:26Z,Web Development,2016-09-26,Paid,Building Websites JavaScript DOM,vid3
115,391546,Learn Python and Django: Payment Processing,https://www.udemy.com/learn-django-code-accept-payments-with-stripe/,70,17714,198,23,All Levels,0.11,3.5,2015-02-09T15:37:56Z,Web Development,2015-02-09,Paid,Learn Python Django Payment Processing,vid4
116,995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),https://www.udemy.com/vuejs-2-the-complete-guide/,190,17671,4675,329,Intermediate Level,0.53,18,2016-11-08T18:55:21Z,Web Development,2016-11-08,Paid,Vue JS  Complete Guide incl Vue Router Vuex,vid1
117,516062,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,20,17554,94,16,All Levels,0.11,1.5,2015-06-01T20:44:42Z,Web Development,2015-06-01,Paid,JavaScript Intro learning JavaScript web programming,vid2
118,639654,How to Make a Single Page Website for Freelancers & Agencies,https://www.udemy.com/how-to-make-a-portfolio-website-for-freelancers-agencies/,0,17463,283,30,All Levels,0.18,1.5,2015-10-15T20:13:38Z,Web Development,2015-10-15,Free,Make Single Page Website Freelancers Agencies,vid3
119,383204,The Professional Ruby on Rails Developer,https://www.udemy.com/pro-rubyonrails/,100,17334,676,96,All Levels,0.45,17,2015-02-23T23:18:49Z,Web Development,2015-02-23,Paid,Professional Ruby Rails Developer,vid4
120,833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,https://www.udemy.com/angular-2-and-nodejs-the-practical-guide/,150,17297,3166,111,Expert Level,0.15,8.5,2016-05-02T23:09:15Z,Web Development,2016-05-02,Paid,Angular Angular   NodeJS MEAN Stack Guide,vid1
121,265960,Fundamentals of Forex Trading,https://www.udemy.com/fundamentals-of-forex-trading/,0,17160,620,23,Beginner Level,0.69,1,2014-08-29T20:10:38Z,Business Finance,2014-08-29,Free,Fundamentals Forex Trading,vid2
122,30318,Learning JavaScript Programming Tutorial. A Definitive Guide,https://www.udemy.com/programming-javascript/,50,17113,380,93,Beginner Level,0.24,9.5,2012-11-26T13:51:56Z,Web Development,2012-11-26,Paid,Learning JavaScript Programming Tutorial Definitive Guide,vid3
123,173134,Adobe Flash for Beginners - Build Flash Website From Scratch,https://www.udemy.com/adobe-flash-for-beginners-build-flash-website-from-scratch/,200,17071,17,15,Intermediate Level,0.76,1.5,2014-03-01T08:48:55Z,Web Development,2014-03-01,Paid,Adobe Flash Beginners Build Flash Website Scratch,vid4
124,983534,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,50,16926,126,33,Beginner Level,0.61,4.5,2016-10-13T20:38:03Z,Web Development,2016-10-13,Paid,Try AngularJS Beginners Guide Front End Web Development,vid1
125,308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,https://www.udemy.com/forex-trading/,195,16900,2476,52,Beginner Level,0.16,5.5,2014-12-12T23:58:39Z,Business Finance,2014-12-12,Paid,Forex Trading AZ LIVE Examples Forex Trading,vid2
126,1078522,React JS and Redux - Mastering Web Apps,https://www.udemy.com/react-js-and-redux-mastering-web-apps/,60,16829,820,77,All Levels,0.76,5,2017-01-19T04:58:10Z,Web Development,2017-01-19,Paid,React JS Redux Mastering Web Apps,vid3
127,701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,75,16731,137,10,All Levels,0.66,1,2015-12-29T21:59:27Z,Web Development,2015-12-29,Paid,Learn Web Scraping Nodejs,vid4
128,648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,75,16590,51,27,All Levels,0.26,2.5,2015-10-29T18:30:46Z,Web Development,2015-10-29,Paid,JavaScript Rockstar create Incredible Useful code,vid1
129,188692,Build a Responsive Website with a Modern Flat Design,https://www.udemy.com/build-responsive-website-designs-with-html5-and-css/,0,16527,354,17,All Levels,0.68,2,2014-03-26T14:23:06Z,Web Development,2014-03-26,Free,Build Responsive Website Modern Flat Design,vid2
130,50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,20,16486,86,34,Beginner Level,0.24,6.5,2014-03-21T08:58:42Z,Web Development,2014-03-21,Paid,Become Exceptional HTML HTML,vid3
131,874166,Angular 2 Crash Course with TypeScript,https://www.udemy.com/angular-2-crash-course/,100,16409,589,74,Intermediate Level,0.71,4,2016-06-14T19:26:06Z,Web Development,2016-06-14,Paid,Angular  Crash Course TypeScript,vid4
132,285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,60,16385,273,45,Beginner Level,0.78,3,2014-09-02T03:53:13Z,Business Finance,2014-09-02,Paid,Learn Trade ProfitTrading Japanese Candlesticks,vid1
133,993754,Django Core | A Reference Guide to Core Django Concepts,https://www.udemy.com/django-core/,195,16282,303,159,Beginner Level,0.35,18.5,2016-10-29T19:28:45Z,Web Development,2016-10-29,Paid,Django Core Reference Guide Core Django Concepts,vid2
134,64422,1 Hour HTML,https://www.udemy.com/1-hour-html/,200,16212,514,20,Beginner Level,0.34,1,2013-07-09T03:16:26Z,Web Development,2013-07-09,Paid, Hour HTML,vid3
135,1171966,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,200,16158,159,125,All Levels,0.71,19.5,2017-06-07T05:58:36Z,Web Development,2017-06-07,Paid,Complete PHP MySQL Professional Course  Projects,vid4
136,556922,Learn Ruby on Rails: Stripe Payment Processing,https://www.udemy.com/learn-ruby-on-rails-stripe-payment-processing/,40,15724,33,29,Beginner Level,0.44,1.5,2016-11-02T22:09:47Z,Web Development,2016-11-02,Paid,Learn Ruby Rails Stripe Payment Processing,vid1
137,364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,0,15715,406,28,All Levels,0.12,3.5,2014-12-18T12:50:07Z,Web Development,2014-12-18,Free,Learn quickly build websites using Wordpress,vid2
138,62721,Anatomy for Figure Drawing: Mastering the Human Figure,https://www.udemy.com/anatomy-for-figure-drawing-and-comics/,95,15500,754,65,Beginner Level,0.41,68.5,2013-10-16T11:37:30Z,Graphic Design,2013-10-16,Paid,Anatomy Figure Drawing Mastering Human Figure,vid3
139,212374,Introduction to CSS Development,https://www.udemy.com/refactoru-intro-to-css/,0,15493,415,25,All Levels,0.56,2,2014-08-18T23:33:20Z,Web Development,2014-08-18,Free,Introduction CSS Development,vid4
140,340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,0,15462,689,60,Beginner Level,0.88,4.5,2015-09-29T19:46:45Z,Web Development,2015-09-29,Free,Learn HTML CSS Start Web Development Career,vid1
141,1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,200,15276,167,19,All Levels,0.58,1.5,2017-03-16T20:57:12Z,Web Development,2017-03-16,Paid,Learn JavaScript beginners,vid2
142,749542,Graphic Design Bootcamp,https://www.udemy.com/graphic-design-for-beginners/,200,15276,1740,65,All Levels,0.65,8,2016-05-13T00:03:03Z,Graphic Design,2016-05-13,Paid,Graphic Design Bootcamp,vid3
143,23742,Servlets and JSPs Tutorial: Learn Web Applications With Java,https://www.udemy.com/javawebtut/,35,15187,970,64,All Levels,0.12,10,2012-09-10T23:52:58Z,Web Development,2012-09-10,Paid,Servlets JSPs Tutorial Learn Web Applications Java,vid4
144,128950,Learn to Build Websites using Twitter Bootstrap,https://www.udemy.com/learn-to-build-websites-using-twitter-bootstrap/,0,15134,523,12,Beginner Level,0.8,2.5,2014-04-14T07:51:24Z,Web Development,2014-04-14,Free,Learn Build Websites using Twitter Bootstrap,vid1
145,654680,JavaScript Tricks how to create code projects from scratch,https://www.udemy.com/learn-javascript-code-create-projects-from-scratch/,75,15106,31,16,Beginner Level,0.47,1.5,2015-10-29T23:39:45Z,Web Development,2015-10-29,Paid,JavaScript Tricks create code projects scratch,vid2
146,309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,0,15092,1234,65,All Levels,0.73,5.5,2016-08-23T15:59:10Z,Web Development,2016-08-23,Free,ASPNet MVC Quick Start,vid3
147,283014,HTML 5: How I made websites in HTML5,https://www.udemy.com/html5-certification/,135,15064,237,15,All Levels,0.5,1.5,2014-10-23T19:43:16Z,Web Development,2014-10-23,Paid,HTML  made websites HTML,vid4
148,583752,Introduction to Piano - By PGN Piano!,https://www.udemy.com/introductiontopiano/,0,14922,772,8,All Levels,0.3,0.6666666667,2015-08-16T20:38:49Z,Musical Instruments,2015-08-16,Free,Introduction Piano PGN Piano,vid1
149,1027342,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,200,14842,131,17,All Levels,0.88,1,2016-12-02T00:45:36Z,Web Development,2016-12-02,Paid,Rapid Website Design Bootstrap,vid2
150,427530,Learn Bootstrap Development By Building 10 Projects,https://www.udemy.com/learn-bootstrap-development-by-building-10-projects/,60,14813,1358,74,Beginner Level,0.15,13.5,2015-02-23T12:04:53Z,Web Development,2015-02-23,Paid,Learn Bootstrap Development Building  Projects,vid3
151,269638,Codeigniter: How to use Codeigniter that drives knowledge,https://www.udemy.com/codeigniter/,150,14606,235,21,Intermediate Level,0.48,3,2014-07-29T21:39:04Z,Web Development,2014-07-29,Paid,Codeigniter use Codeigniter drives knowledge,vid4
152,59922,Best Beginner Guitar Lessons by Sam Lyons,https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/,20,14560,20,32,All Levels,0.3,2,2013-06-16T17:54:10Z,Musical Instruments,2013-06-16,Paid,Best Beginner Guitar Lessons Sam Lyons,vid1
153,34882,Creating an MP3 Player with HTML5,https://www.udemy.com/creating-an-mp3-player-with-html5/,20,14551,169,14,Beginner Level,0.15,1.5,2013-01-31T13:44:52Z,Web Development,2013-01-31,Paid,Creating MP Player HTML,vid2
154,198690,Acoustic Guitar Basics,https://www.udemy.com/acoustic-guitar-basics/,0,14495,224,21,Beginner Level,0.47,2,2014-08-07T20:32:27Z,Musical Instruments,2014-08-07,Free,Acoustic Guitar Basics,vid3
155,573064,Photoshop in Ease: Create World Amazing Graphic Designs,https://www.udemy.com/photoshop-knights-become-a-professional-in-no-time/,20,14440,182,26,Beginner Level,0.2,3,2015-08-13T21:17:34Z,Graphic Design,2015-08-13,Paid,Photoshop Ease Create World Amazing Graphic Designs,vid4
156,574876,Get started Creating Websites Everything you need provided,https://www.udemy.com/get-started-creating-websites-everything-you-need-provided/,100,14260,44,43,Beginner Level,0.25,3,2015-09-25T18:13:40Z,Web Development,2015-09-25,Paid,Get started Creating Websites Everything need provided,vid1
157,499632,Benefits of Thinking Mobile First Future of Website Design,https://www.udemy.com/thinking-mobile-websites-smart-design-tutorial/,75,14254,27,20,All Levels,0.3,1.5,2015-05-13T22:13:53Z,Web Development,2015-05-13,Paid,Benefits Thinking Mobile First Future Website Design,vid2
158,778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,120,14118,30,27,All Levels,0.64,2,2016-03-01T23:04:23Z,Web Development,2016-03-01,Paid,HTML canvas Bootcamp beginners  easy steps,vid3
159,390866,The Complete Web Developer Bootcamp - Beginner to Expert,https://www.udemy.com/job-ready-web-developer/,190,14103,1548,197,All Levels,0.78,21.5,2015-01-19T00:23:15Z,Web Development,2015-01-19,Paid,Complete Web Developer Bootcamp Beginner Expert,vid4
160,94428,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,40,14074,106,46,All Levels,0.66,12,2013-10-23T09:23:00Z,Web Development,2013-10-23,Paid,Learn Complete Web Development Scratch,vid1
161,628222,How to Make an Online Portfolio Website from Scratch,https://www.udemy.com/how-to-make-a-portfolio-website-photographers-designers/,0,14026,232,25,All Levels,0.66,1,2015-10-02T22:59:15Z,Web Development,2015-10-02,Free,Make Online Portfolio Website Scratch,vid2
162,269006,Learn Html5 & CSS3 from scratch,https://www.udemy.com/learn-html5-css3-from-scratch/,20,13960,239,19,All Levels,0.4,2.5,2014-07-26T22:24:03Z,Web Development,2014-07-26,Paid,Learn Html CSS scratch,vid3
163,958750,Web Design Creating websites from scratch,https://www.udemy.com/web-design-creating-websites-from-scratch/,75,13920,64,28,All Levels,0.41,2,2016-09-19T22:32:38Z,Web Development,2016-09-19,Paid,Web Design Creating websites scratch,vid4
164,566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,150,13882,63,47,Beginner Level,0.74,3,2015-08-04T18:54:44Z,Web Development,2015-08-04,Paid,jQuery Fundamentals Powerful Bootcamp beginners,vid1
165,881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,80,13708,92,62,All Levels,0.78,9,2016-06-23T23:38:02Z,Web Development,2016-06-23,Paid,Learn Complete WordPress Building Professional Sites,vid2
166,884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,0,13535,473,18,Beginner Level,0.87,1.5,2016-08-17T05:08:23Z,Web Development,2016-08-17,Free,Code Coming Soon Landing Page Bootstrap ,vid3
167,1165096,Vue JS - Mastering Web Apps,https://www.udemy.com/vue-web-apps/,80,13457,215,69,All Levels,0.21,4.5,2017-04-06T16:57:56Z,Web Development,2017-04-06,Paid,Vue JS Mastering Web Apps,vid4
168,520116,The Complete WordPress Website Business Course,https://www.udemy.com/the-complete-wordpress-website-business-course/,150,13439,1981,89,Beginner Level,0.11,20.5,2016-11-01T23:50:51Z,Web Development,2016-11-01,Paid,Complete WordPress Website Business Course,vid1
169,563248,JavaScript Step by Step how to apply it to your web pages,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,100,13406,78,44,All Levels,0.54,1.5,2015-07-26T17:44:17Z,Web Development,2015-07-26,Paid,JavaScript Step Step apply web pages,vid2
170,226534,WordPress Backup And Restore Fundamentals,https://www.udemy.com/wordpress-backup-and-restore-fundamentals/,0,13242,131,24,All Levels,0.74,1,2014-06-24T19:23:44Z,Web Development,2014-06-24,Free,WordPress Backup Restore Fundamentals,vid3
171,1023062,Serverless Architecture on Amazon Web Services,https://www.udemy.com/serverless-architecture-on-aws/,0,13210,978,8,Beginner Level,0.54,0.55,2016-11-30T00:11:26Z,Web Development,2016-11-30,Free,Serverless Architecture Amazon Web Services,vid4
172,778084,Ruby on Rails a Beginners Guide,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,0,13130,346,88,Beginner Level,0.62,6.5,2016-03-18T14:58:53Z,Web Development,2016-03-18,Free,Ruby Rails Beginners Guide,vid1
174,861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,80,13010,2709,68,All Levels,0.41,6.5,2016-07-12T15:29:32Z,Web Development,2016-07-12,Paid,ES Javascript Complete Developers Guide,vid2
175,382856,Create Startup Landing Page with Viral Marketing Strategies,https://www.udemy.com/create-startup-landing-page-with-viral-marketing-strategies/,0,12974,120,13,Beginner Level,0.15,1,2015-01-03T01:18:44Z,Web Development,2015-01-03,Free,Create Startup Landing Page Viral Marketing Strategies,vid3
176,939962,"Learn SVG Animation - With HTML, CSS & Javascript",https://www.udemy.com/learn-svg-animation/,65,12953,680,22,All Levels,0.15,1.5,2016-09-12T18:51:32Z,Web Development,2016-09-12,Paid,Learn SVG Animation HTML CSS Javascript,vid4
177,646056,How to Make a Video Blog Website From Scratch w/ Wordpress,https://www.udemy.com/how-to-make-a-video-blog-website/,0,12952,163,22,All Levels,0.24,1,2015-10-21T23:31:22Z,Web Development,2015-10-21,Free,Make Video Blog Website Scratch w Wordpress,vid1
178,917724,Learn JavaScript for Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/,75,12893,220,95,Beginner Level,0.1,8.5,2016-10-12T16:41:11Z,Web Development,2016-10-12,Paid,Learn JavaScript Web Development,vid2
179,682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,75,12882,95,20,All Levels,0.74,1.5,2015-11-27T23:15:24Z,Web Development,2015-11-27,Paid,Create Website Scratch using HTML CSS step step,vid3
180,101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,200,12873,106,38,Beginner Level,0.48,2.5,2013-11-11T00:28:17Z,Web Development,2013-11-11,Paid,Programming Entrepreneurs JavaScript,vid4
181,788514,Learn to use JSON,https://www.udemy.com/learn-to-use-json/,150,12838,96,22,Intermediate Level,0.85,1.5,2016-03-11T18:30:18Z,Web Development,2016-03-11,Paid,Learn use JSON,vid1
182,1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,175,12815,262,53,All Levels,0.52,8.5,2017-02-12T15:17:31Z,Web Development,2017-02-12,Paid,React JS Build real world JS apps deploy cloud,vid2
